Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitud,,Latitud,Distrito,Tipo de Municipio,Area Metropolitana
41,41078,41078000,HUILA,BARAYA,BARAYA,CABECERA MUNICIPAL (CM),"-75,0542906664",,"3,15327369237",,MUNICIPIO,
41,41078,41078010,HUILA,BARAYA,LA UNIÓN,CASERÍO (CAS),"-74,9803459894",,"3,1469549975",,MUNICIPIO,
41,41078,41078011,HUILA,BARAYA,TURQUESTÁN,CASERÍO (CAS),"-74,9803459894",,"3,1469549975",,MUNICIPIO,
41,41132,41132000,HUILA,CAMPOALEGRE,CAMPOALEGRE,CABECERA MUNICIPAL (CM),"-75,3260352533",,"2,68418035182",,MUNICIPIO,
41,41132,41132001,HUILA,CAMPOALEGRE,LA VEGA,CENTRO POBLADO (CP),"-75,3298471129",,"2,65888863051",,MUNICIPIO,
41,41132,41132002,HUILA,CAMPOALEGRE,OTAS,CENTRO POBLADO (CP),"-75,3340681008",,"2,60374411259",,MUNICIPIO,
41,41132,41132003,HUILA,CAMPOALEGRE,BAJO PIRAVANTE,CENTRO POBLADO (CP),"-75,3298471129",,"2,65888863051",,MUNICIPIO,
41,41132,41132004,HUILA,CAMPOALEGRE,RÍO NEIVA,CENTRO POBLADO (CP),"-75,3298471129",,"2,65888863051",,MUNICIPIO,
41,41132,41132005,HUILA,CAMPOALEGRE,LA ESPERANZA,CENTRO POBLADO (CP),"-75,3297912833995",,"2,658809670354",,MUNICIPIO,
41,41132,41132006,HUILA,CAMPOALEGRE,LOS ROSALES,CENTRO POBLADO (CP),"-75,3297912833995",,"2,658809670354",,MUNICIPIO,
41,41206,41206000,HUILA,COLOMBIA,COLOMBIA,CABECERA MUNICIPAL (CM),"-74,8028951615",,"3,37652482145",,MUNICIPIO,
41,41206,41206002,HUILA,COLOMBIA,SANTANA,CENTRO POBLADO (CP),"-74,7057939294",,"3,58726222997",,MUNICIPIO,
41,41206,41206005,HUILA,COLOMBIA,SAN MARCOS,CENTRO POBLADO (CP),"-74,717479468",,"3,52949579238",,MUNICIPIO,
41,41244,41244000,HUILA,ELÍAS,ELÍAS,CABECERA MUNICIPAL (CM),"-75,9381064222",,"2,01339620267",,MUNICIPIO,
41,41244,41244001,HUILA,ELÍAS,EL VISO,CASERÍO (CAS),"-75,9083312563",,"2,01646219781",,MUNICIPIO,
41,41244,41244002,HUILA,ELÍAS,ORITOGUAZ,CASERÍO (CAS),"-75,9445602104",,"2,02207057506",,MUNICIPIO,
41,41298,41298000,HUILA,GARZÓN,GARZÓN,CABECERA MUNICIPAL (CM),"-75,6267382299",,"2,19565280171",,MUNICIPIO,
41,41298,41298001,HUILA,GARZÓN,EL RECREO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298002,HUILA,GARZÓN,LA JAGUA,CASERÍO (CAS),"-75,6792728432",,"2,16801691428",,MUNICIPIO,
41,41298,41298003,HUILA,GARZÓN,SAN ANTONIO DEL PESCADO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,6826416525",,"2,0718877679",,MUNICIPIO,
41,41298,41298004,HUILA,GARZÓN,ZULUAGA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5267889601",,"2,2516913664",,MUNICIPIO,
41,41298,41298005,HUILA,GARZÓN,EL PARAÍSO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298007,HUILA,GARZÓN,PROVIDENCIA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298008,HUILA,GARZÓN,EL MESÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298012,HUILA,GARZÓN,PLAZUELA,CASERÍO (CAS),"-75,6158354716",,"2,24381442043",,MUNICIPIO,
41,41298,41298013,HUILA,GARZÓN,CAGUANCITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298014,HUILA,GARZÓN,EL DESCANSO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298015,HUILA,GARZÓN,MAJO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298016,HUILA,GARZÓN,SAN GERARDO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298017,HUILA,GARZÓN,SANTA MARTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298019,HUILA,GARZÓN,JAGUALITO,CASERÍO (CAS),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298020,HUILA,GARZÓN,LA CABAÑA,CASERÍO (CAS),"-75,5641105409",,"2,1732890498",,MUNICIPIO,
41,41298,41298021,HUILA,GARZÓN,SAN LUIS,CASERÍO (CAS),"-75,5640656097432",,"2,1732207007909",,MUNICIPIO,
41,41306,41306000,HUILA,GIGANTE,GIGANTE,CABECERA MUNICIPAL (CM),"-75,5457294756",,"2,38783133576",,MUNICIPIO,
41,41306,41306001,HUILA,GIGANTE,LA CHIQUITA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,5161027698",,"2,37409987661",,MUNICIPIO,
41,41306,41306002,HUILA,GIGANTE,LA GRAN VÍA,CENTRO POBLADO (CP),"-75,4840253459",,"2,3779134116",,MUNICIPIO,
41,41306,41306003,HUILA,GIGANTE,POTRERILLOS,CENTRO POBLADO (CP),"-75,542325542",,"2,46617737039",,MUNICIPIO,
41,41306,41306004,HUILA,GIGANTE,RIOLORO,CENTRO POBLADO (CP),"-75,6099629328",,"2,32238681786",,MUNICIPIO,
41,41306,41306006,HUILA,GIGANTE,EL MESÓN,CENTRO POBLADO (CP),"-75,478284947",,"2,47675735449",,MUNICIPIO,
41,41306,41306007,HUILA,GIGANTE,PUEBLO NUEVO,CENTRO POBLADO (CP),"-75,5285307747",,"2,40159739679",,MUNICIPIO,
41,41306,41306009,HUILA,GIGANTE,VUELTAS ARRIBA,CENTRO POBLADO (CP),"-75,5161027698",,"2,37409987661",,MUNICIPIO,
41,41306,41306010,HUILA,GIGANTE,SILVANIA,CENTRO POBLADO (CP),"-75,5074690179",,"2,29884878078",,MUNICIPIO,
41,41306,41306011,HUILA,GIGANTE,TRES ESQUINAS,CENTRO POBLADO (CP),"-75,5025164627",,"2,31354996107",,MUNICIPIO,
41,41306,41306012,HUILA,GIGANTE,EL JARDÍN,CASERÍO (CAS),"-75,5065193252",,"2,31393396093",,MUNICIPIO,
41,41306,41306013,HUILA,GIGANTE,LA GRAN VÍA EL PORVENIR,CASERÍO (CAS),"-75,4821021159",,"2,37217150963",,MUNICIPIO,
41,41306,41306014,HUILA,GIGANTE,EL RECREO,CENTRO POBLADO (CP),"-75,5161027698",,"2,37409987661",,MUNICIPIO,
41,41306,41306015,HUILA,GIGANTE,LA BODEGA,CENTRO POBLADO (CP),"-75,5161027698",,"2,37409987661",,MUNICIPIO,
41,41306,41306016,HUILA,GIGANTE,LA VEGA,CENTRO POBLADO (CP),"-75,5160512265086",,"2,3740280480488",,MUNICIPIO,
41,41319,41319000,HUILA,GUADALUPE,GUADALUPE,CABECERA MUNICIPAL (CM),"-75,7590386418",,"2,02297348548",,MUNICIPIO,
41,41319,41319002,HUILA,GUADALUPE,MIRAFLORES,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,6730809104",,"2,04936519686",,MUNICIPIO,
41,41319,41319003,HUILA,GUADALUPE,LOS CAUCHOS,CASERÍO (CAS),"-75,6901277973",,"1,98797579251",,MUNICIPIO,
41,41319,41319004,HUILA,GUADALUPE,POTRERILLOS,CASERÍO (CAS),"-75,6901277973",,"1,98797579251",,MUNICIPIO,
41,41319,41319005,HUILA,GUADALUPE,CACHIMBAL,CENTRO POBLADO (CP),"-75,690084154287",,"1,9879134484125",,MUNICIPIO,
41,41319,41319006,HUILA,GUADALUPE,SAN JOSÉ,CENTRO POBLADO (CP),"-75,690084154287",,"1,9879134484125",,MUNICIPIO,
41,41319,41319007,HUILA,GUADALUPE,SARTENEJAL,CENTRO POBLADO (CP),"-75,690084154287",,"1,9879134484125",,MUNICIPIO,
41,41349,41349000,HUILA,HOBO,HOBO,CABECERA MUNICIPAL (CM),"-75,4526284391",,"2,58346785394",,MUNICIPIO,
41,41357,41357000,HUILA,ÍQUIRA,ÍQUIRA,CABECERA MUNICIPAL (CM),"-75,6350419181",,"2,65000134507",,MUNICIPIO,
41,41357,41357003,HUILA,ÍQUIRA,RÍO NEGRO,CENTRO POBLADO (CP),"-75,7498127879",,"2,68866070333",,MUNICIPIO,
41,41357,41357004,HUILA,ÍQUIRA,VALENCIA LA PAZ,CENTRO POBLADO (CP),"-75,615641013",,"2,69083216302",,MUNICIPIO,
41,41357,41357005,HUILA,ÍQUIRA,SAN LUIS,CENTRO POBLADO (CP),"-75,8096900348",,"2,83114689133",,MUNICIPIO,
41,41359,41359000,HUILA,ISNOS,SAN JOSÉ DE ISNOS,CABECERA MUNICIPAL (CM),"-76,2145418301",,"1,93035577877",,MUNICIPIO,
41,41359,41359003,HUILA,ISNOS,EL SALTO DE BORDONES,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,270884078",,"2,01524712753",,MUNICIPIO,
41,41359,41359005,HUILA,ISNOS,LOS ARRAYANES,CENTRO POBLADO (CP),"-76,270884078",,"2,01524712753",,MUNICIPIO,
41,41359,41359006,HUILA,ISNOS,BAJO JUNIN,CENTRO POBLADO (CP),"-76,2708269061979",,"2,0151963168646",,MUNICIPIO,
41,41359,41359007,HUILA,ISNOS,BUENOS AIRES,CENTRO POBLADO (CP),"-76,2708269061979",,"2,0151963168646",,MUNICIPIO,
41,41359,41359008,HUILA,ISNOS,CIÉNAGA GRANDE,CENTRO POBLADO (CP),"-76,2708269061979",,"2,0151963168646",,MUNICIPIO,
41,41378,41378000,HUILA,LA ARGENTINA,LA ARGENTINA,CABECERA MUNICIPAL (CM),"-75,9791654498",,"2,19897948866",,MUNICIPIO,
41,41378,41378001,HUILA,LA ARGENTINA,BUENOS AIRES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0072445633",,"2,15558122057",,MUNICIPIO,
41,41378,41378002,HUILA,LA ARGENTINA,EL PENSIL,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,0571744425",,"2,17897431103",,MUNICIPIO,
41,41396,41396000,HUILA,LA PLATA,LA PLATA,CABECERA MUNICIPAL (CM),"-75,8911122161",,"2,38932771847",,MUNICIPIO,
41,41396,41396001,HUILA,LA PLATA,BELÉN,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,0481574542",,"2,20142919027",,MUNICIPIO,
41,41396,41396002,HUILA,LA PLATA,MONSERRATE,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,9915167443",,"2,47093022921",,MUNICIPIO,
41,41396,41396003,HUILA,LA PLATA,MOSCOPÁN,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,1827446326",,"2,18069496745",,MUNICIPIO,
41,41396,41396004,HUILA,LA PLATA,SAN ANDRÉS,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,8270673904",,"2,3929531681",,MUNICIPIO,
41,41396,41396005,HUILA,LA PLATA,VILLA LOSADA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,9681638893",,"2,28138342723",,MUNICIPIO,
41,41396,41396006,HUILA,LA PLATA,SAN VICENTE,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,0115864602",,"2,31662989555",,MUNICIPIO,
41,41396,41396009,HUILA,LA PLATA,GALLEGO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,9684755473",,"2,26485380738",,MUNICIPIO,
41,41483,41483000,HUILA,NÁTAGA,NÁTAGA,CABECERA MUNICIPAL (CM),"-75,8093159945",,"2,54618538725",,MUNICIPIO,
41,41483,41483001,HUILA,NÁTAGA,PATIO BONITO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,7868175547",,"2,57849317502",,MUNICIPIO,
41,41483,41483002,HUILA,NÁTAGA,LLANO BUCO,CASERÍO (CAS),"-75,7868175547",,"2,57849317502",,MUNICIPIO,
41,41483,41483003,HUILA,NÁTAGA,YARUMAL,CASERÍO (CAS),"-75,7868175547",,"2,57849317502",,MUNICIPIO,
41,41503,41503000,HUILA,OPORAPA,OPORAPA,CABECERA MUNICIPAL (CM),"-75,9975535895",,"2,02415893714",,MUNICIPIO,
41,41503,41503001,HUILA,OPORAPA,SAN ROQUE,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,0068736752",,"2,06130366181",,MUNICIPIO,
41,41503,41503002,HUILA,OPORAPA,EL CARMEN,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,0400063734",,"2,06045872761",,MUNICIPIO,
41,41503,41503003,HUILA,OPORAPA,SAN CIRO,CENTRO POBLADO (CP),"-76,0399571011832",,"2,0604047878523",,MUNICIPIO,
41,41518,41518000,HUILA,PAICOL,PAICOL,CABECERA MUNICIPAL (CM),"-75,7750976769",,"2,44961436155",,MUNICIPIO,
41,41518,41518001,HUILA,PAICOL,LA REFORMA,CENTRO POBLADO (CP),"-75,6988182688",,"2,44968647907",,MUNICIPIO,
41,41518,41518002,HUILA,PAICOL,LAS LAJITAS,CENTRO POBLADO (CP),"-75,7279300432",,"2,40727268149",,MUNICIPIO,
41,41524,41524000,HUILA,PALERMO,PALERMO,CABECERA MUNICIPAL (CM),"-75,4327850915",,"2,8866588236",,MUNICIPIO,
41,41524,41524001,HUILA,PALERMO,BETANIA,CENTRO POBLADO (CP),"-75,3994715531",,"2,75015269606",,MUNICIPIO,
41,41524,41524004,HUILA,PALERMO,OSPINA PÉREZ,CENTRO POBLADO (CP),"-75,5480841611",,"2,87818958215",,MUNICIPIO,
41,41524,41524005,HUILA,PALERMO,SAN JUAN,CENTRO POBLADO (CP),"-75,5231366102",,"2,82505629242",,MUNICIPIO,
41,41524,41524006,HUILA,PALERMO,EL JUNCAL,CENTRO POBLADO (CP),"-75,325381798",,"2,8256414405",,MUNICIPIO,
41,41524,41524009,HUILA,PALERMO,AMBORCO,CENTRO POBLADO (CP),"-75,3105238173",,"2,94903080185",,MUNICIPIO,
41,41530,41530000,HUILA,PALESTINA,PALESTINA,CABECERA MUNICIPAL (CM),"-76,1328690995",,"1,72319912364",,MUNICIPIO,
41,41548,41548000,HUILA,PITAL,PITAL,CABECERA MUNICIPAL (CM),"-75,8048973405",,"2,26725490632",,MUNICIPIO,
41,41548,41548001,HUILA,PITAL,EL SOCORRO,CENTRO POBLADO (CP),"-75,8348874841",,"2,31374806694",,MUNICIPIO,
41,41548,41548002,HUILA,PITAL,MINAS,CENTRO POBLADO (CP),"-75,8295049269",,"2,25824676012",,MUNICIPIO,
41,41551,41551000,HUILA,PITALITO,PITALITO,CABECERA MUNICIPAL (CM),"-76,0404004061",,"1,85414505113",,MUNICIPIO,
41,41551,41551001,HUILA,PITALITO,BRUSELAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,1733078002",,"1,77669762623",,MUNICIPIO,
41,41551,41551002,HUILA,PITALITO,GUACACAYO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0270648309",,"1,95028604955",,MUNICIPIO,
41,41551,41551003,HUILA,PITALITO,LA LAGUNA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,0839919079",,"1,96188435169",,MUNICIPIO,
41,41551,41551005,HUILA,PITALITO,REGUEROS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,1227161781",,"1,82104339108",,MUNICIPIO,
41,41551,41551006,HUILA,PITALITO,CHILLURCO (VILLAS DEL NORTE),CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,1227161781",,"1,82104339108",,MUNICIPIO,
41,41551,41551008,HUILA,PITALITO,CRIOLLO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,1227161781",,"1,82104339108",,MUNICIPIO,
41,41551,41551009,HUILA,PITALITO,CHARGUAYACO,CASERÍO (CAS),"-76,1227161781",,"1,82104339108",,MUNICIPIO,
41,41551,41551010,HUILA,PITALITO,PALMARITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-76,1227161781",,"1,82104339108",,MUNICIPIO,
41,41551,41551015,HUILA,PITALITO,LOS ARRAYANES,CENTRO POBLADO (CP),"-76,1226782347575",,"1,8209910389388",,MUNICIPIO,
41,41615,41615000,HUILA,RIVERA,RIVERA,CABECERA MUNICIPAL (CM),"-75,2548587698",,"2,77789683275",,MUNICIPIO,
41,41615,41615001,HUILA,RIVERA,LA ULLOA,CENTRO POBLADO (CP),"-75,2261544854",,"2,80859109748",,MUNICIPIO,
41,41615,41615002,HUILA,RIVERA,RIVERITA,CENTRO POBLADO (CP),"-75,2018360131",,"2,77352895198",,MUNICIPIO,
41,41615,41615006,HUILA,RIVERA,RÍO FRÍO,CENTRO POBLADO (CP),"-75,2947244968",,"2,82154086239",,MUNICIPIO,
41,41615,41615007,HUILA,RIVERA,EL GUADUAL,CENTRO POBLADO (CP),"-75,2018360131",,"2,77352895198",,MUNICIPIO,
41,41660,41660000,HUILA,SALADOBLANCO,SALADOBLANCO,CABECERA MUNICIPAL (CM),"-76,0462141263",,"1,99259538773",,MUNICIPIO,
41,41660,41660001,HUILA,SALADOBLANCO,LA CABAÑA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,1317926871",,"1,99854295104",,MUNICIPIO,
41,41660,41660007,HUILA,SALADOBLANCO,MORELIA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,1864917941",,"2,06666190029",,MUNICIPIO,
41,41668,41668000,HUILA,SAN AGUSTÍN,SAN AGUSTÍN,CABECERA MUNICIPAL (CM),"-76,2708135539",,"1,88147214878",,MUNICIPIO,
41,41668,41668001,HUILA,SAN AGUSTÍN,ALTO DEL OBISPO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,4070986183661",,"1,8875317548187",,MUNICIPIO,
41,41668,41668002,HUILA,SAN AGUSTÍN,OBANDO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,2983670307",,"1,94000929973",,MUNICIPIO,
41,41668,41668003,HUILA,SAN AGUSTÍN,VILLA FÁTIMA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,3937274405",,"1,89900992191",,MUNICIPIO,
41,41668,41668004,HUILA,SAN AGUSTÍN,PUERTO QUINCHANA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,4248334218",,"1,91968651178",,MUNICIPIO,
41,41668,41668006,HUILA,SAN AGUSTÍN,EL PALMAR,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,2939038628",,"1,9570570307",,MUNICIPIO,
41,41668,41668007,HUILA,SAN AGUSTÍN,PRADERA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,3566769731",,"1,91420561252",,MUNICIPIO,
41,41668,41668008,HUILA,SAN AGUSTÍN,LOS CAUCHOS,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,4070986183661",,"1,8875317548187",,MUNICIPIO,
41,41668,41668009,HUILA,SAN AGUSTÍN,EL ROSARIO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-76,4071553804",,"1,88758312997",,MUNICIPIO,
41,41676,41676000,HUILA,SANTA MARÍA,SANTA MARÍA,CABECERA MUNICIPAL (CM),"-75,5867989746",,"2,93871220405",,MUNICIPIO,
41,41676,41676001,HUILA,SANTA MARÍA,SAN JOAQUÍN,CENTRO POBLADO (CP),"-75,6350742091",,"2,90940988205",,MUNICIPIO,
41,41770,41770000,HUILA,SUAZA,SUAZA,CABECERA MUNICIPAL (CM),"-75,7946571509",,"1,97693441471",,MUNICIPIO,
41,41770,41770001,HUILA,SUAZA,GALLARDO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,8789246956",,"1,87661178453",,MUNICIPIO,
41,41770,41770002,HUILA,SUAZA,GUAYABAL,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,803052637",,"1,90859986774",,MUNICIPIO,
41,41770,41770011,HUILA,SUAZA,CRUCE ACEVEDO,CENTRO POBLADO (CP),"-75,8106193308024",,"1,8733843642075",,MUNICIPIO,
41,41770,41770012,HUILA,SUAZA,SAN JOSE,CENTRO POBLADO (CP),"-75,8106193308024",,"1,8733843642075",,MUNICIPIO,
41,41791,41791000,HUILA,TARQUI,TARQUI,CABECERA MUNICIPAL (CM),"-75,8267661971",,"2,10954161946",,MUNICIPIO,
41,41791,41791001,HUILA,TARQUI,EL VERGEL,CASERÍO (CAS),"-75,9054874272",,"2,07247044271",,MUNICIPIO,
41,41791,41791002,HUILA,TARQUI,MAITO,CASERÍO (CAS),"-75,9084670877",,"2,04701289134",,MUNICIPIO,
41,41791,41791003,HUILA,TARQUI,QUITURO,CASERÍO (CAS),"-75,944087426",,"2,07382442514",,MUNICIPIO,
41,41797,41797000,HUILA,TESALIA,TESALIA,CABECERA MUNICIPAL (CM),"-75,7274434437",,"2,48591120241",,MUNICIPIO,
41,41797,41797001,HUILA,TESALIA,PACARNÍ,CENTRO POBLADO (CP),"-75,6986202105",,"2,60790767479",,MUNICIPIO,
41,41799,41799000,HUILA,TELLO,TELLO,CABECERA MUNICIPAL (CM),"-75,1392351017",,"3,06742822979",,MUNICIPIO,
41,41799,41799001,HUILA,TELLO,ANACLETO GARCÍA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0428778916",,"2,95083869682",,MUNICIPIO,
41,41799,41799002,HUILA,TELLO,SIERRA DEL GRAMAL,CASERÍO (CAS),"-75,0743887878",,"2,99825281531",,MUNICIPIO,
41,41799,41799003,HUILA,TELLO,SAN ANDRÉS TELLO,CASERÍO (CAS),"-75,017011991",,"3,04763989221",,MUNICIPIO,
41,41799,41799004,HUILA,TELLO,SIERRA DE LA CAÑADA,CASERÍO (CAS),"-75,0784651665",,"3,01545466989",,MUNICIPIO,
41,41799,41799006,HUILA,TELLO,EL CEDRAL,CASERÍO (CAS),"-75,0157952039",,"3,00491026799",,MUNICIPIO,
41,41801,41801000,HUILA,TERUEL,TERUEL,CABECERA MUNICIPAL (CM),"-75,5677286846",,"2,74125546099",,MUNICIPIO,
41,41807,41807000,HUILA,TIMANÁ,TIMANÁ,CABECERA MUNICIPAL (CM),"-75,9323485772",,"1,97430010243",,MUNICIPIO,
41,41807,41807001,HUILA,TIMANÁ,NARANJAL,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,8514286793",,"2,01646065388",,MUNICIPIO,
41,41807,41807004,HUILA,TIMANÁ,SAN ANTONIO,CASERÍO (CAS),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807005,HUILA,TIMANÁ,MONTAÑITA,CASERÍO (CAS),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807006,HUILA,TIMANÁ,QUINCHE,CASERÍO (CAS),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807007,HUILA,TIMANÁ,COSANZA,CABECERA INSPECCIÓN DE POLICÍA (IP),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807009,HUILA,TIMANÁ,SAN ISIDRO,CASERÍO (CAS),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807010,HUILA,TIMANÁ,AGUAS CLARAS,CENTRO POBLADO (CP),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807011,HUILA,TIMANÁ,ALTO NARANJAL,CENTRO POBLADO (CP),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807013,HUILA,TIMANÁ,PANTANOS,CENTRO POBLADO (CP),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41807,41807014,HUILA,TIMANÁ,SANTA BÁRBARA,CENTRO POBLADO (CP),"-75,9178242951",,"1,95076746301",,MUNICIPIO,
41,41872,41872000,HUILA,VILLAVIEJA,VILLAVIEJA,CABECERA MUNICIPAL (CM),"-75,2181443889",,"3,21924054733",,MUNICIPIO,
41,41872,41872001,HUILA,VILLAVIEJA,POTOSÍ,CENTRO POBLADO (CP),"-75,1702786991",,"3,38757920938",,MUNICIPIO,
41,41872,41872002,HUILA,VILLAVIEJA,SAN ALFONSO,CENTRO POBLADO (CP),"-75,1119716115",,"3,37122620884",,MUNICIPIO,
41,41872,41872003,HUILA,VILLAVIEJA,HATO NUEVO,CENTRO POBLADO (CP),"-75,2618049474",,"3,1426791403",,MUNICIPIO,
41,41872,41872004,HUILA,VILLAVIEJA,POLONIA,CENTRO POBLADO (CP),"-75,2176671118",,"3,18531553205",,MUNICIPIO,
41,41872,41872005,HUILA,VILLAVIEJA,LA VICTORIA,CENTRO POBLADO (CP),"-75,1723107826",,"3,35065627306",,MUNICIPIO,
41,41885,41885000,HUILA,YAGUARÁ,YAGUARÁ,CABECERA MUNICIPAL (CM),"-75,5182961686",,"2,66479668805",,MUNICIPIO,
44,44001,44001000,LA GUAJIRA,RIOHACHA,RIOHACHA,CABECERA MUNICIPAL (CM),"-72,9122712549",,"11,5291254274","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001001,LA GUAJIRA,RIOHACHA,ARROYO ARENA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-72,9109375735",,"11,2708756419","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001002,LA GUAJIRA,RIOHACHA,BARBACOA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-72,9029447804",,"11,2341102794","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001003,LA GUAJIRA,RIOHACHA,CAMARONES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,0659134357",,"11,4233066908","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001004,LA GUAJIRA,RIOHACHA,CASCAJALITO,CASERÍO (CAS),"-73,0249489406",,"11,0915604789","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001005,LA GUAJIRA,RIOHACHA,COTOPRIX,CABECERA CORREGIMIENTO MUNICIPAL (C),"-72,8437711482",,"11,1762800294","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001008,LA GUAJIRA,RIOHACHA,GALÁN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-72,9095180101",,"11,1896253711","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001011,LA GUAJIRA,RIOHACHA,MATITAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,009366431",,"11,2658604268","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001012,LA GUAJIRA,RIOHACHA,MONGUÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-72,8213606342",,"11,2291988767","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
44,44001,44001016,LA GUAJIRA,RIOHACHA,TOMARRAZON (TREINTA),CABECERA CORREGIMIENTO MUNICIPAL (C),"-72,925954577",,"11,1330104837","RÍOHACHA, DISTRITO ESPECIAL, TURÍSTICO, Y CULTURAL.",MUNICIPIO,
